year_month,id,name_odp,postcode_odp,ods,name_ods,postcode_ods,accept_adults,accept_adults_free,accept_children,referral_only,not_updated,not_found
202310,1428750001,DR S MATHEW & DR M CHERIAN,LN9 5BL,V007633,DENTAL SURGERY,LN9 5BL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1610710001,NICHOLS AND FISHER DENTAL CARE,LS25 1AR,V002677,DENTAL SURGERY,LS25 1AR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2085820001,MR S DITCHFIELD,BB11 1TS,V007534,DENTAL SURGERY,BB11 1TS,NA,NA,NA,NA,TRUE,FALSE
202310,1000850000,BROADWAY DENTAL SUITE,B18 7BA,V005354,BROADWAY DENTAL SUITE,B18 7BA,NA,NA,NA,TRUE,FALSE,FALSE
202310,1732150001,THAMES DENTAL SURGERY,SS9 2SH,V007351,THAMES DENTAL SURGERY,SS9 2SH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1062590001,KINGSLEY HOUSE DENTAL PARTNERSHIP,NN3 2JG,V008029,DENTAL SURGERY,NN3 2JG,NA,NA,NA,NA,TRUE,FALSE
202310,1999660001,DITCHFIELD DENTAL LTD,LE16 9JU,V004773,FAIRFAX ROAD (DENTAL SURGERY),LE16 9JU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1938870001,WHETSTONE DENTAL SURGERY LIMITED,LE8 6LN,V006123,WHETSTONE DENTAL SURGERY,LE8 6LN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8909520001,M CLARKE AND L MARNITZ,W4 4BH,V000768,DENTAL SURGERY,W4 4BH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6771910001,RAMAN SANDHU,CR5 2BB,V007194,DENTAL SURGERY,CR5 2BB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7656350001,DR S CHAWOO,M20 3HE,V005490,COPSON STREET DENTAL PRACTICE,M20 3HE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,6226050001,MR RA GRANT,NE23 1BA,V003011,CRAMLINGTON DENTAL CENTRE,NE23 1BA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,9275540001,RAWMARSH DENTAL PRACTICE,S62 5NF,V001043,RAWMARSH DENTAL PRACTICE,S62 5NF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1270510001,SENSURA (UK) LIMITED,SL4 3DG,V004345,DENTAL SURGERY,SL4 3DG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8351960001,BOWERS WAY DENTAL PRACTICE,AL5 4EP,V003365,BOWERS WAY DENTAL SURGERY,AL5 4EP,NA,NA,NA,NA,TRUE,FALSE
202310,1027220000,SGA SERVICES LTD T/AS TWINDENT DENTAL CARE,BS10 6BB,V007146,TWINDENT DENTAL CARE,BS10 6BB,NA,NA,NA,NA,TRUE,FALSE
202310,1008560000,MELKSHAM BANK STREET DENTAL PRACTICE,SN12 6LG,V013116,MELKSHAM DENTAL CENTRE,SN12 6LG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1597190001,STANSTEAD ABBOTTS DENTAL CARE,SG12 8AA,V001426,DENTAL SURGERY,SG12 8AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3331070006,MR SS BHANDAL,LU1 2QR,V012931,1A PEEL STREET [DENTAL PRACTICE],LU1 2QR,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1474940001,BABAR WAHID & NAZIA CHOUDHURY,SW19 6ER,V002097,DENTAL SURGERY,SW19 6ER,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1454750001,DU TOIT & BURGER PARTNERSHIP (STRATFORD) LTD,E15 3ET,V010760,APPLES & SPICE DENTAL SURGERY,E15 3ET,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,6868830001,MR HS GILL,WV11 2JW,V006441,BLUE CROSS DENTAL SURGERY,WV11 2JW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1279220001,PITSMOOR DENTAL HEALTH,S3 9DL,V005432,PITSMOOR DENTAL HEALTH CENTRE,S3 9DL,NA,NA,NA,NA,TRUE,FALSE
202310,1013700058,PETRIE TUCKER & PARTNERS LTD,EX16 6NW,V000991,ST PETERS DENTAL SURGERY,EX16 6NW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9260940001,MR AN AL-ATTAR,E2 9PJ,V002472,DENTAL SURGERY,E2 9PJ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1484310001,S MEHRA & C BRADY PARTNERSHIP,OL4 5AA,V000163,DENTAL SURGERY,OL4 5AA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,3262400001,MR NS SEHRA,SL1 3NT,V004128,ACORN DENTAL SURGERY,SL1 3NT,NA,NA,NA,NA,TRUE,FALSE
202310,1969750001,DENTAL ARTS STUDIO - HENDON,NW4 3UX,V009284,41-43 VIVIAN AVENUE,NW4 3UX,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1886620001,ASHWELL DENTAL SURGERY LIMITED,SG7 5NR,V005808,HIGH STREET (DENTAL SURGERY),SG7 5NR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,8392480001,KHOSRAVANI DENTAL,NW9 9EG,V002970,KINGSBURY DENTAL PRACTICE,NW9 9EG,NA,NA,NA,NA,TRUE,FALSE
202310,8434820001,COUNTRY PARK DENTAL PRACTICE LTD,CO4 9SR,V004697,COUNTRY PARK DENTAL PRACTICE LTD,CO4 9SR,NA,NA,NA,TRUE,FALSE,FALSE
202310,2155380001,ADITYA SINGH,S8 7FD,V005395,DENTAL SURGERY,S8 7FD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3677610001,MISS EM ALLEN,TS18 1PS,V000114,BISHOPTON LANE DENTAL PRACTICE,TS18 1PS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6434080001,LUSTMAN & SHAHID PARTNERSHIP,M26 3QP,V008252,MR LUSTMAN AND MS SHAHID,M26 3QP,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1026010001,SMILE CARE PLYMOUTH LTD,PL4 0NH,V043784,EXETER STREET (DENTAL SURGERY),PL4 0NH,NA,NA,NA,NA,TRUE,FALSE
202310,6423040001,"DR S ASLAM, DR K HORNE AND DR I SAQIB",TS23 3JW,V000117,DENTAL SURGERY,TS23 3JW,NA,NA,NA,NA,TRUE,FALSE
202310,9414330001,MARYAM MORADIAN & SHARADA HULAGUR,BS11 0NA,V007147,LAWRENCE WESTON DENTAL PRACTICE,BS11 0NA,NA,NA,NA,NA,TRUE,FALSE
202310,1000100000,"JINESH VAGHELA, JITEN VAGHELA AND K PATEL",NR19 1DR,V000699,DENTAL SURGERY,NR19 1DR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013380023,WHITECROSS DENTAL CARE LIMITED,BB18 5AT,V007552,DENTAL SURGERY,BB18 5AT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1007070000,RLL LIMITED,CA16 6XN,V022462,APPLEBY NHS DENTAL PRACTICE,CA16 6XN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3555690003,DR ANUSHIKA BROGAN,GU21 4AB,V002279,MAYCROFT DENTAL SURGERY,GU21 4AB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1020010000,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,CT13 9BB,V010394,NEW STREET (DENTAL SURGERY),CT13 9BB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1614890001,OLIVE TREE DENTAL PRACTICE LIMITED,LE2 4LD,V006174,DENTAL SURGERY,LE2 4LD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7893480001,MR B MOHRI,NE3 2RJ,V001700,FAWDON DENTAL PRACTICE,NE3 2RJ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1012810028,OASIS DENTAL CARE LTD,BN11 4LD,V001219,MILLHOUSE DENTAL CENTRE,BN11 4LD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6610580002,GAURI PRADHAN,BS35 2AN,V002127,HIGH STREET DENTAL SURGERY,BS35 2AN,NA,NA,NA,TRUE,FALSE,FALSE
202310,1194580001,STANFORD DENTAL PRACTICE,SS17 0HD,V220699,HIGH STREET (DENTAL SURGERY),SS17 0HD,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1146340001,HOUSE OF DENTAL,B31 3JS,V001123,DENTAL SURGERY,B31 3JS,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,2728330001,MR D GOVINDASAMI,SM5 3NP,V004515,DENTAL SURGERY,SM5 3NP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2834600002,MR S KAMYAB,CR7 7JD,V007277,DENTAL SURGERY,CR7 7JD,NA,NA,NA,NA,TRUE,FALSE
202310,8017120004,MR S A JEYARAJAN DENTAL SURGERY,DL1 4BL,V001289,DENTAL SURGERY,DL1 4BL,NA,NA,NA,NA,TRUE,FALSE
202310,6730050001,MR C TAN,RM8 1YR,V002833,CASTLE DENTAL PRACTICE,RM8 1YR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2534210003,MR MA CHOUDHRY,S9 1UF,V005177,BAWTRY ROAD (DENTAL SURGERY),S9 1UF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8135320001,CHATSWORTH DENTAL CARE,S40 2BZ,V008338,CHATSWORTH DENTAL CARE,S40 2BZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1601130001,DENTAL BEAUTY DULWICH LIMITED,SE22 8SW,V000679,DENTAL BEAUTY DULWICH LTD,SE22 8SW,NA,NA,NA,NA,TRUE,FALSE
202310,1032260000,NM DENTAL LIMITED,NW5 2AB,V325328,KT DENTAL,NW5 2AB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,2630950001,MISS F SHAKOOR,HD1 3TG,V003300,LOCKWOOD ROAD (DENTAL SURGERY),HD1 3TG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9059410001,DENTAL SURGERY,NR3 2HD,V000819,DENTAL SURGERY,NR3 2HD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,5681470001,RITU DHARIWAL,L24 2SF,V014146,SPEKE NEIGHBOURHOOD CENTRE,L24 2SF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1329260001,THE LEEDS DENTAL TEAM LIMITED,LS17 6DW,V025011,HARROGATE ROAD DENTAL PRACTICE,LS17 6DW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3351340001,MR PJ PATEL,LE19 2HL,V006161,NARBOROUGH DENTAL SURGERY,LE19 2HL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1079560002,SMILE CARE (CORNWALL) LTD,TR13 8AB,V001237,HELSTON DENTAL PRACTICE,TR13 8AB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6833960001,BOURBON STREET DENTAL CARE,HP20 2RR,V000320,BOURBON STREET DENTAL PRACTICE,HP20 2RR,NA,NA,NA,NA,TRUE,FALSE
202310,8579200001,MR B JAMAL & MR SM GANGURDE,CV6 6EE,V007109,LONGFORD ROAD (DENTAL SURGERY),CV6 6EE,NA,NA,NA,TRUE,FALSE,FALSE
202310,3286930001,MR DE KAUFMAN,LS6 3AN,V002968,BLACKS DENTIST,LS6 3AN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3443540001,MR CS FULLAWAY,BA2 6UL,V008695,BATHAMPTON SURGERY,BA2 6UL,NA,NA,NA,NA,TRUE,FALSE
202310,6386330010,"BALBIR S BHANDAL, AMRIK S BHANDAL & BALJIT S BHANDAL",DY9 8JT,V004105,BHANDAL DENTAL PRACTICE,DY9 8JT,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,3539220001,FAMILY DENTAL CARE,NG16 2NB,V008972,FAMILY DENTAL CARE,NG16 2NB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2195920001,MR M AFZAL,NG2 4FE,V003671,DENTAL SURGERY,NG2 4FE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1020800000,MR NT SALEEM,HX4 8AG,V002009,WEST VALE DENTAL PRACTICE,HX4 8AG,NA,NA,NA,TRUE,FALSE,FALSE
202310,7557370001,BROXBOURNE DENTAL CARE,EN10 7HY,V001406,BROXBOURNE DENTAL CARE,EN10 7HY,NA,NA,NA,NA,TRUE,FALSE
202310,1513510001,DR N HAYRE AND DR AP NAJRAN,B62 9SS,V004048,OAKLEIGH DENTAL PRACTICE,B62 9SS,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1917790001,DR H MOTI & DR J SHAH,LE2 5WE,V006153,BRIARMEAD DENTAL,LE2 5WE,NA,NA,NA,NA,TRUE,FALSE
202310,6893860003,DHAMI DENTAL,N22 8HB,V004882,GAINSBOROUGH CLINIC,N22 8HB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,6910700001,MR H EZZATI-NIK,W10 5NR,V005075,DENTAL SURGERY,W10 5NR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1581190001,GLEBE FARM DENTAL CARE,B33 9LY,V002291,GLEBE FARM DENTAL CARE,B33 9LY,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1231960001,HANGLETON DENTAL PRACTICE LIMITED,BN3 8LD,V000537,HANGLETON DENTAL PRACTICE,BN3 8LD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2701800003,CORRINGHAM DENTAL PRACTICE,SS17 9AB,V001774,DENTAL SURGERY,SS17 9AB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1211340001,DENTAL BEAUTY MOTTINGHAM LIMITED,SE9 3BB,V008679,DENTAL BEAUTY,SE9 3BB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1039850001,NORTHGATE DENTAL CARE LTD,RH10 8EZ,V001265,COLOSSEUM DENTAL (NORTHGATE),RH10 8EZ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1329930001,CHURCH VIEW DENTAL PRACTICE,RM14 2TR,V003539,DR P E ALGRA,RM14 2TR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1733550001,KEMBERTON DENTAL PRACTICE,DY3 2HA,V004106,KEMBERTON DENTAL PRACTICE,DY3 2HA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,3428070001,LEICESTER STREET PRACTICE,CV32 4TD,V006125,DENTAL SURGERY,CV32 4TD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2157080001,ASQUITH HOUSE DENTAL PRACTICE PARTNERSHIP,WS13 6HL,V006557,ASQUITH HOUSE DENTAL PRACTICE,WS13 6HL,NA,NA,NA,NA,TRUE,FALSE
202310,3445160001,MS MK MORADI,E17 3HX,V002917,WOOD STREET DENTAL PRACTICE,E17 3HX,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,7465840004,MR N KARIA,DA16 1AX,V008708,DENTAL SURGERY,DA16 1AX,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1881070001,MR I RAZAQ,PE11 1NX,V030055,TULIP DENTAL PRACTICE,PE11 1NX,NA,NA,NA,NA,TRUE,FALSE
202310,1780550001,"PHAKEY, PHAKEY & RAZAQ",NG31 6TS,V007630,DENTAL SURGERY,NG31 6TS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6920260001,MR LE TOLEFE,TN37 7JZ,V001164,HARROW LANE DENTAL PRACTICE,TN37 7JZ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,3291500002,STOCKTON HEATH DENTAL PRACTICE,WA4 2AG,V006893,STOCKTON HEATH DENTAL PRACTICE,WA4 2AG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,5725000001,APPROACH DENTISTRY,NW4 2HS,V004571,APPROACH DENTISTRY,NW4 2HS,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,7863060001,DR GURPREET KAUR,NN9 5GF,V042802,SPINNEY BROOK DENTAL PRACTICE,NN9 5GF,NA,NA,NA,NA,TRUE,FALSE
202310,1843730001,"VALENTINE MACGREEVY, ARTI SHARMA AND SHIVA EMAMI",SL2 1HA,V004120,DENTAL SURGERY,SL2 1HA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,7948210001,"DEVALIA, DEVALIA PARTNERSHIP",EN4 8AE,V005814,DENTAL SURGERY,EN4 8AE,NA,NA,NA,NA,TRUE,FALSE
202310,7299300001,MR RW BROWN,M11 1JT,V006201,DENTAL SURGERY,M11 1JT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6386330017,"BALBIR S BHANDAL, AMRIK S BHANDAL & BALJIT S BHANDAL",B32 4HB,V001187,DENTAL SURGERY,B32 4HB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,2614160001,DENTAL BEAUTY FELTHAM LIMITED,TW13 6AD,V004072,DENTAL BEAUTY FELTHAM,TW13 6AD,NA,NA,NA,NA,TRUE,FALSE
202310,9532450001,MISS SR PHOTAY,DA12 5SG,V005329,DENTAL SURGERY,DA12 5SG,NA,NA,NA,NA,TRUE,FALSE
202310,1646900001,IDH 477 LIMITED,DN16 1NR,V007490,PARKVIEW DENTAL PRACTICE,DN16 1NR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1607170001,ARCHWAY (MANCHESTER) LTD,M15 5RD,V017545,DENHILL HOUSE,M15 5RD,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,9502890001,MR JS GAKHAL,YO8 4QA,V008013,MARKET LANE DENTAL CARE,YO8 4QA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3257080017,"BALBIR S BHANDAL, AMRIK S BHANDAL & BALJIT S BHANDAL",B65 0EP,V008384,DENTAL SURGERY,B65 0EP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1930700001,WICKHAM DENTAL PRACTICE LTD,IP13 0SA,V000272,DENTAL SURGERY,IP13 0SA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9347710001,MISS NA PATEL,RM16 4BJ,V001772,RIVERVIEW DENTAL PRACTICE,RM16 4BJ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,9311600001,MISS EJ MARSDEN,WA5 3PG,V006877,LINGLEY ROAD (DENTAL SURGERY),WA5 3PG,NA,NA,NA,NA,TRUE,FALSE
202310,8154890001,MR JS HIBBERT,CW1 3AW,V017008,EAGLE BRIDGE HEALTH & WELL BEING,CW1 3AW,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,2741940001,MR S PATEL,CR3 5PB,V002028,CATERHAM DENTAL SURGERY,CR3 5PB,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1581350001,MR S PATEL & MR MP PATEL,BR3 4RJ,V006707,DENTAL SURGERY,BR3 4RJ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1835980001,BIRCHWOOD DENTAL PRACTICE,AL10 0PL,V007874,DENTAL SURGERY,AL10 0PL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3419160001,MR G AL-SHAIKH RADI,W5 4QR,V002449,DENTAL SURGERY,W5 4QR,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,3587540001,DEVAKI DIVAKAR,WA9 3JN,V005987,DENTAL SURGERY,WA9 3JN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1015940000,OASIS DENTAL CARE LTD,CA12 5JB,V013778,4 PACK HORSE COURT (DENTAL PRACTICE),CA12 5JB,NA,NA,NA,NA,TRUE,FALSE
202310,1081700001,KINGSWAY DENTAL PRACTICE,CH2 2LJ,V005798,KINGSWAY DENTAL PRACTICE,CH2 2LJ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,7456340001,MR DG FOURIE,E5 0LH,V000294,DENTAL SURGERY,E5 0LH,NA,NA,NA,NA,TRUE,FALSE
202310,7321920003,RED ROSE DENTAL GROUP,WN5 8ND,V007515,RED ROSE DENTAL GROUP,WN5 8ND,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1668390001,DR S HIREKODI AND MRS A HIREKODI,IG11 0LG,V008474,THE HEALTH CENTRE DENTAL SURGERY,IG11 0LG,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,8864830001,DR AMNA BUTT,OL7 9AW,V017629,OLDHAM ROAD (DENTAL SURGERY),OL7 9AW,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,7419060001,MR DL LEVENSTEIN,WC1N 3NG,V004199,LAMBS CONDUIT STREET (DENTAL SURGERY),WC1N 3NG,NA,NA,NA,NA,TRUE,FALSE
202310,8909440001,MR AF CLOUGH,CM2 0JY,V144249,ANCHOR STREET (DENTAL SURGERY),CM2 0JY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,9135530001,NEWLANDS DENTAL PRACTICE PARTNERSHIP,RH16 3PH,V001527,NEWLANDS DENTAL SURGERY,RH16 3PH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1003940000,PURESMILE MARLOW,SL7 3AN,V013794,THE OLD COURT HOUSE (DENTAL PRACTICE),SL7 3AN,NA,NA,NA,NA,TRUE,FALSE
202310,1221140001,HUDSON<U+2019>S DENTAL CARE,SG14 1DX,V001419,HUDSON'S DENTAL CARE,SG14 1DX,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,5681710001,LUIS MIGUEL DE FRANCA POVOAS,GU8 5HU,V004742,HURST FARM DENTAL PRACTICE,GU8 5HU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1012810165,OASIS DENTAL CARE LTD,TR18 2SX,V011771,PENWITH HOUSE,TR18 2SX,NA,NA,NA,TRUE,FALSE,FALSE
202310,1483180001,FORLON DENTAL SURGERIES LIMITED,SL5 9NF,V004337,THE SUNNINGHILL DENTAL SURGERY,SL5 9NF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3276460001,DR S A JONES,NE28 7LP,V001656,PARK DENTAL PRACTICE,NE28 7LP,NA,NA,NA,NA,TRUE,FALSE
202310,1517180001,XEON SMILES UK LTD,SK9 7NT,V006418,WHITE DENTAL SPA,SK9 7NT,NA,NA,NA,TRUE,FALSE,FALSE
202310,5756230002,MR MK PATEL,WD24 5EP,V008686,CRYSALIS DENTAL SURGERY,WD24 5EP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,7429530001,RUDHEATH DENTAL HEALTH CENTRE,CW9 7DS,V005662,RUDHEATH DENTAL HEALTH CENTRE,CW9 7DS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1874370001,MR H DHAMU AND MR G V MATHEW,CM6 1AH,V012730,40A HIGH STREET [DENTAL PRACTICE],CM6 1AH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3592700002,MR AF RAI,CM16 4BA,V012391,HIGH STREET (DENTAL PRACTICE),CM16 4BA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2136320001,MR HW CHAN,NN10 0QS,V005333,DENTAL SURGERY,NN10 0QS,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1581940025,AMMAAD JAMIL,CO10 0JQ,V013415,BURES ROAD DENTAL CLINIC,CO10 0JQ,NA,NA,NA,NA,TRUE,FALSE
202310,1031410000,ALDER ROAD PRACTICE LIMITED,BH12 5BL,V001970,ALDER ROAD DENTAL PRACTICE,BH12 5BL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8566220001,MR N BARCHHA,WV5 9JE,V006665,WILLOWS DENTAL & IMPLANT CENTRE,WV5 9JE,NA,NA,NA,NA,TRUE,FALSE
202310,1253850004,DR MICHAEL FRAIN LTD,SN12 7NS,V001831,REGENCY DENTAL PRACTICE,SN12 7NS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1017170000,SYNERGY DENTAL PRACTICE LIMITED,B18 7AL,V013874,SYNERGY DENTAL PRACTICE LIMITED,B18 7AL,NA,NA,NA,NA,TRUE,FALSE
202310,1005080000,ASPIRE DENTAL CARE LIMITED,HP7 9PH,V290812,CHENIES PARADE (DENTAL SURGERY),HP7 9PH,NA,NA,NA,NA,TRUE,FALSE
202310,1136110001,NORTH CHAILEY DENTAL CARE,BN8 4HD,V012959,THE SURGERY,BN8 4HD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1583050001,CHRYSALIS DENTAL PRACTICE LTD,MK41 9NS,V011407,GOLDINGTON ROAD (DENTAL SURGERY),MK41 9NS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1641430001,WARNER DENTAL PRACTICE,BB5 1HN,V007452,SMILE DENTAL CARE,BB5 1HN,NA,NA,NA,NA,TRUE,FALSE
202310,1037210002,OCEAN DENTAL LTD,M1 1PL,V016630,MARKET STREET (DENTAL SURGERY),M1 1PL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1542290001,JONATHAN LEE,KT22 7HH,V012422,2-4 UPPER FAIRFIELD ROAD (DENTAL PRACTICE),KT22 7HH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1739750001,BRIDGE DENTAL CENTRE LIMITED,TW1 2EB,V002373,THE BRIDGE DENTAL CENTRE,TW1 2EB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1010050000,SMILE STYLIST LTD,B44 8TB,V013852,DYAS ROAD (DENTAL SURGERY),B44 8TB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1010060000,SMILE STYLIST LTD,B21 9BN,V013853,78 SOHO ROAD (DENTAL PRACTICE),B21 9BN,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1013380095,WHITECROSS DENTAL CARE LIMITED,PO40 9UT,V012867,WHITECROSS DENTAL CARE,PO40 9UT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013700109,PETRIE TUCKER & PARTNERS LTD,S71 5PN,V005123,DENTAL SURGERY,S71 5PN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7418330001,EASTLEIGH DENTAL SURGERY PARTNERSHIP,SO50 5NX,V008453,DENTAL SURGERY,SO50 5NX,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,8330370007,MR MA QURAISHI,DL16 7LD,V000206,DENTAL SURGERY,DL16 7LD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3251470001,DENTAL DESIGN HEMLINGTON,TS8 9JH,V000097,DENTAL SURGERY,TS8 9JH,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1173580001,KIRKBURTON DENTAL CARE LTD,HD8 0RN,V003194,KIRKBURTON DENTAL CARE,HD8 0RN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,5729500002,BRINSWORTH DENTAL SURGERY,S60 5NE,V001030,BRINSWORTH DENTAL SURGERY,S60 5NE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1646310001,ARMLEY DENTAL PRACTICE,LS12 1XB,V002715,DENTAL SURGERY,LS12 1XB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2709380001,MR A ZACHARATOS,CM17 0DN,V007645,HIGH STREET (DENTAL SURGERY),CM17 0DN,NA,NA,NA,TRUE,FALSE,FALSE
